,Time,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,no_empty_15_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
146,07:09:00,40773,25803,39611,7086,6351,7151,63952,64605,63770,54282,47211,52767,48770,51551,49200,67528,54291,50160,46511,43603,53147,15734,15059,29473,54192,53250,54263,64627,63321,64618,54301,54751,55074,53164,54479,45095,44860,42344,49222,50491,50590,32738,20373,19461,40375,41151,39608,45891,46377,45916,47885,47885,47983,48304,47654,44135,42028,42512,41809,46699,45714,40969,26619,26201,26517,57407,58625,77162,62745,61462,60503,51378,53281,52592,50774,52389,51789,47028,47307,50368,55177,56039,52392,359,252,192
147,07:12:00,40433,25648,39887,7090,6406,7105,64343,63612,64039,54528,47187,52735,48838,51561,49300,68196,54855,50346,46687,43730,52708,15500,15041,29360,53763,53664,54725,64552,62931,64984,54213,54582,54814,53111,54585,45201,45220,42854,49004,50474,50671,32625,20172,19671,40773,41197,39908,45913,46358,46060,48300,47920,47726,47717,47609,44245,42048,42265,42072,46677,45905,40990,26727,26127,26809,57026,58293,76618,62047,61847,60637,51467,53590,52873,50677,52668,51913,47104,47383,50135,55602,56329,52449,352,248,210
148,07:15:00,40536,25628,39870,7052,6422,7109,63703,63615,64162,53995,46673,52553,48487,51082,49167,67807,54761,50249,46841,43907,52604,15688,15008,29920,54099,53536,54000,64301,63277,64952,54664,54258,55316,53047,54733,45288,45220,42565,48948,50563,50935,32449,20211,19656,41047,41055,39651,45729,46753,45957,48260,48258,47877,48301,47867,44263,42343,42043,41978,46902,45681,41205,26675,26050,26547,57240,58673,76551,62013,62169,60905,51403,53802,52422,50729,52460,52021,46746,47386,50100,55785,55935,52729,378,237,205
149,07:18:00,40591,26018,40263,7138,6471,7152,64304,63987,64259,53925,46894,52805,48498,51814,49639,67437,54800,50020,46787,43771,53345,15689,14886,29789,53965,53357,54507,64723,62960,64354,54444,54554,54595,53413,54661,45086,45000,42572,49011,50265,50967,32504,20311,19733,40723,41240,39841,46040,46437,46049,48160,47685,47880,47866,48285,43974,41965,42390,41732,46557,45638,41100,26808,26030,26682,57658,58593,76652,61909,61748,60960,51375,53827,52407,50923,52230,52217,47144,46850,50559,55441,56061,52329,354,251,209
150,07:21:00,40364,25844,39847,7039,6455,7196,64035,63582,64280,54248,46679,52903,48481,51605,49545,67832,54936,50298,47204,44154,53364,15618,15061,29977,54080,53547,54534,64637,63049,64495,53915,54311,54551,53433,54619,45396,45294,42590,49334,50198,51282,32476,20161,19546,40573,41268,40199,45694,46882,45691,48204,47604,47736,48340,48197,44210,42046,42310,41774,47166,45757,40951,26551,26030,26522,57642,58187,77365,61717,61665,60404,51166,53670,52356,50726,52607,51783,46580,47448,50449,55962,56003,52589,371,249,224
151,07:24:00,40483,25749,40265,7116,6466,7194,63941,63675,64151,54293,47136,52822,49093,51359,49212,68243,54839,49950,46724,43922,53899,15564,15065,30018,54814,53921,54964,64298,63211,64113,54356,54583,54729,53162,55154,45039,44953,42975,48785,50154,51100,32409,20265,19638,40478,41261,39749,45888,46503,45841,47811,47573,47750,47677,48196,44179,42238,42604,41950,47267,45709,41203,26684,26147,26811,57220,57900,77216,62292,61716,60848,51638,53504,52970,50643,52090,51972,46914,47504,50438,55569,56225,52358,354,255,216
152,07:27:00,40604,25910,40237,7003,6482,7235,64237,64161,63791,54259,47091,53078,48953,51634,49739,67922,54376,50273,46889,43830,52815,15604,15001,30257,54187,53588,54826,64055,62877,64092,54345,54288,54932,53301,55115,45443,45216,43287,49160,50341,51387,32605,20314,19689,40945,41015,40121,46009,46888,46373,48224,47854,48119,48310,47646,43926,42057,42528,41715,47040,45576,41379,26640,26017,26452,57597,58430,76893,62419,62536,60474,51485,53387,52511,50552,52080,51915,46725,47530,50536,55760,56261,52742,347,238,209
153,07:30:00,39910,25863,39961,7068,6472,7130,63948,63757,64258,54196,46946,52994,48862,51465,49418,68563,54617,50431,46846,44053,53080,15602,15008,30222,54273,53794,54566,64132,63145,64476,54473,54383,55008,53405,55101,45329,45277,43034,49198,51039,51235,32258,20361,19609,40714,41262,39442,45968,47065,46138,48383,47849,47905,48263,47617,43920,42314,42323,42405,46721,45670,41134,26814,26070,26791,57722,58446,77404,62072,61536,60697,51721,53936,52153,50935,52159,52150,46838,47864,50906,55264,55953,52487,370,232,192
154,07:33:00,40577,25795,39880,7055,6388,7146,63882,63626,63851,54495,46815,52792,48748,51150,49687,68453,54471,50479,46702,43954,53335,15657,15048,30303,54621,53325,54146,64838,63615,64833,54344,54670,54807,53174,55126,44931,45097,43100,49108,50324,51330,32560,20414,19786,40520,41203,39964,45847,46874,46247,48047,47903,47730,48332,47995,43785,41922,42411,42103,46501,45403,41088,26549,26092,26732,57714,58333,77563,62260,61876,60475,51359,53352,52079,50804,52007,52029,46805,47423,50521,55344,55827,52825,365,249,212
155,07:36:00,40954,25877,40362,7010,6429,7260,63857,63892,64152,54440,47312,52721,48790,51672,49946,68907,54709,49871,46611,43753,53336,15646,14993,30394,53938,53145,54846,64432,62880,64238,53878,54332,55182,53244,54894,45151,45002,42917,49058,50425,51171,32414,20462,19607,40588,41166,39563,46137,46617,46174,48300,47955,47977,48519,47817,44170,42270,42304,42124,47000,45777,41466,26611,26382,26678,57616,58205,76872,61707,61959,60323,51731,53556,52577,50895,52182,51738,46963,47947,50945,55357,55463,52702,369,247,197
156,07:39:00,40778,25853,40062,7137,6457,7118,64033,63775,64560,54458,46726,53216,48649,51286,50265,68912,54585,49868,46994,43855,53130,15835,15066,30632,54848,53119,54357,64278,63211,64564,53826,54576,54840,52940,54954,44900,45203,43150,49069,50398,51374,32470,20250,19612,40685,41203,39915,46561,46335,46311,48105,47963,47983,48325,47977,44137,42050,42392,42373,46891,45899,41315,26593,25932,26829,57477,58022,77076,61940,61658,60541,51344,53511,52823,50512,51806,51708,47351,47253,50589,55543,55977,52401,359,255,217
157,07:42:00,40671,25644,40070,7132,6395,7210,64308,63995,63821,54414,47133,53116,48996,51762,49584,68816,54198,49943,46916,43771,53182,15602,15172,30519,54583,53652,54392,64330,63415,64722,54020,54590,54831,53006,55046,44999,45205,43272,49136,50564,51686,32595,20279,19581,40601,41411,39870,45884,46707,45970,47930,47489,47776,48063,47720,44028,41986,42513,42736,46757,45281,41205,26676,26045,26801,57116,58169,76930,62351,61650,60737,51246,53591,52807,50790,52217,52109,47145,47082,50568,55134,56350,52802,367,238,203
158,07:45:00,40848,25810,40123,7045,6458,7189,64117,63908,64718,54405,46934,53100,48985,51657,49536,68999,54482,49957,46835,44494,53237,15840,15163,30825,54312,53429,54385,64263,63139,64707,54084,54282,54801,52978,54480,45099,45211,42786,49084,50109,51498,32488,20303,19724,40605,41292,39806,46150,46523,46552,47977,47867,47841,48803,47804,44196,41930,42299,42340,46895,45950,41214,26650,26231,26825,57689,57847,77099,62074,61572,60664,51560,53551,52553,50994,52261,51790,46612,47256,50708,55349,56314,52473,371,257,204
159,07:48:00,40593,25782,40080,7091,6422,7209,63874,63886,63838,54435,46936,52550,48772,51399,49488,69078,54353,50148,46914,44338,53258,15671,15093,30644,54358,53741,54107,64245,63660,64278,54053,54644,55006,53377,55229,45408,45158,43211,49452,50418,51808,32264,20335,19715,40565,41199,39553,46012,46699,46110,47964,47951,47648,48314,47458,43415,41986,42325,42441,46773,45232,41141,26597,26190,26812,56990,58515,77334,62705,61273,60712,51689,53995,52997,50261,52364,52244,46982,47273,51134,55957,55802,52684,361,238,202
160,07:51:00,40745,25937,39978,7102,6498,7236,64071,64342,64334,54388,47067,52911,48676,51400,49955,69666,54593,49880,46811,44177,53534,15764,14964,31027,54241,53555,54848,64814,63191,64511,54485,54512,54809,53737,54793,45275,45677,43053,49181,50290,51661,32961,20403,19799,40625,41156,39827,46127,47106,46303,47864,47793,47599,47978,47773,44198,41635,41984,42000,47120,45571,41149,26260,26072,26739,57451,57993,77377,62406,61874,60345,51595,53585,52578,50672,52606,51807,46851,47565,51018,55051,56142,53227,366,244,201
161,07:54:00,40834,25789,40620,7048,6376,7130,64098,63993,63867,54287,47360,53313,49027,52034,49748,69646,54523,49959,46616,44328,53512,15766,15054,31295,54444,53304,54695,64904,62854,64372,54093,54478,55510,53462,55451,45442,45052,43256,49488,50210,51611,32568,20427,19711,40433,41228,39741,45838,46795,46396,48427,47950,47544,48345,47893,44289,41936,42139,42062,47117,45931,41584,26596,26191,26706,57628,58180,77290,62613,61963,60293,51470,53901,52455,50596,52538,52106,47007,47292,50898,55381,55952,52986,345,253,213
162,07:57:00,40595,26083,40315,7113,6350,7168,63873,64007,63906,54691,46847,52969,48644,51752,49858,70728,54320,50244,46642,44048,53526,15603,15063,31319,54463,53728,54476,64496,62677,64040,53874,54825,55026,53354,55059,45170,45276,43662,49803,50689,51899,32697,20274,19911,40447,41268,39687,46093,46969,46330,47922,47482,47619,47959,48035,43773,41718,42386,42570,46836,45637,41268,26757,26090,26752,57390,58484,76642,62706,61761,60623,51630,53852,52661,50995,52348,52427,46764,47644,50987,55726,56290,53184,362,226,212
163,08:00:00,40607,26094,40035,7087,6419,7203,64406,63812,64449,54474,47392,52530,48677,51845,49506,69946,55073,50001,46745,44357,53809,15811,15291,31222,54444,53126,54852,64546,63162,64457,54701,54338,54832,53389,55193,45171,45065,43404,48841,50245,51769,32833,20267,19847,40462,41303,39732,45987,46921,46012,48300,47756,47457,48457,48159,44129,42136,42483,42322,47003,45570,41651,26469,26055,26531,57537,58478,77475,62315,62035,60488,51598,53808,52584,50658,52050,51989,46925,47385,51230,55825,55690,52661,370,235,197
164,08:03:00,40286,25814,40374,7132,6488,7209,64083,64480,64633,54651,47269,52841,48540,51424,49592,70201,54250,50393,46712,44115,53611,15649,15167,31361,54285,53672,54336,64039,63177,63930,54523,54606,54731,53414,55147,45245,45340,43527,49167,50116,51962,32776,20378,19603,40590,41059,39822,46303,46858,46297,48311,47721,47703,48802,48415,44444,42112,42187,42335,46899,45686,41516,26652,26164,26522,57247,58258,77379,62372,61587,60399,51514,54044,52576,50520,52291,52140,46997,47418,50763,55398,55931,53185,370,242,216
165,08:06:00,40869,25786,40003,7125,6477,7240,63976,63176,63981,54123,46724,52723,48426,51605,49911,69990,54220,50170,46915,44404,53712,15633,15184,31575,54480,53530,54490,64686,62996,64613,54113,54742,55299,53290,54991,45141,45623,43434,49076,50307,51957,32745,20219,19544,40324,40958,39613,45894,46883,45906,47871,47939,47864,47966,47470,44053,42294,42093,42501,46864,45490,41144,26657,26187,26697,57206,58525,77801,62545,61950,60725,51285,53408,52658,50960,52141,52067,46698,47695,50842,55277,56447,53214,334,227,222
166,08:09:00,40423,25817,40391,7125,6493,7204,64021,63527,64437,54171,46992,52869,48639,51389,50124,70392,54778,50304,46703,44545,53427,15675,15173,31724,54084,53586,54728,64275,63170,64670,54391,54651,55246,53430,55079,45136,45371,43746,49263,50302,51747,32836,20452,19659,40660,41333,39844,46203,47080,45832,48405,47772,47690,47862,48130,44063,42016,41974,42414,46484,45633,41452,26759,26068,26536,57628,58525,76855,63062,62224,60778,51540,53599,52882,50563,52286,51682,47102,47474,51441,55509,55400,52751,357,239,205
167,08:12:00,40369,25736,39989,7051,6443,7178,63833,63599,64555,53636,47128,53181,48887,51854,49619,70523,54302,50110,46371,44469,53577,15821,14972,31767,54999,54096,55148,64793,63409,64549,54344,54565,54955,53292,55263,45292,44976,43510,49384,50753,51924,32730,20422,19714,40361,40884,39790,45998,47003,46047,48251,47958,47920,47977,47733,43893,42185,42476,42523,46452,45538,41784,26802,25936,26583,57743,58230,77615,62856,61790,60595,51629,53484,52446,50596,51919,52057,46705,47383,50942,55179,55874,52853,366,241,212
168,08:15:00,40665,25997,40352,7171,6441,7181,64776,64514,64005,54074,46815,52801,48847,51494,50233,70316,54691,50040,46773,44585,53583,15607,15194,31794,54343,53299,54655,64698,62803,64417,54362,54491,55056,53360,55267,45157,45200,43730,49427,50641,52198,32390,20318,19812,40674,41406,39885,46237,46730,46227,47798,47484,47938,48064,47240,44346,41986,42038,42581,46521,45689,41911,26659,26198,26653,57622,57813,77351,61935,62168,61003,51458,53433,52434,50872,52372,52071,47214,47667,51095,55736,55590,52744,357,252,194
169,08:18:00,40630,25998,40352,7033,6430,7234,63605,63506,63539,54095,46923,52417,48829,51355,49775,69911,54179,49989,46844,44755,53324,15744,15297,31852,54616,53575,54558,64506,63484,64598,54289,54404,55115,53561,55188,45269,45342,43616,49024,50157,52231,32543,20389,19695,40467,41188,39794,45902,47148,46143,48052,47776,47794,48139,48145,43864,41713,42456,42366,46748,45531,41730,26589,26092,26670,57389,58915,77043,62330,61823,60496,51283,53682,52753,50598,52226,51671,46817,47021,51088,55336,55595,53171,340,233,227
170,08:21:00,40573,25767,40511,7124,6411,7208,64272,64352,64033,54372,46693,52871,49198,51683,49484,70243,54693,50127,46857,44514,53723,15742,15122,31809,54559,53578,54658,64313,62730,64419,54122,54422,54939,53305,55304,45261,45404,43964,49239,50605,52155,32835,20413,19848,40848,41331,39726,46071,46846,45775,48098,47953,47478,48044,47689,43798,41960,42144,42430,46542,45407,41594,26439,25934,26749,58153,58140,77535,62537,61840,60436,51235,53854,52237,50695,51968,52348,46970,47738,51227,55381,55958,53006,350,234,207
171,08:24:00,40497,25949,40267,7116,6456,7199,63729,63707,64289,54109,46649,53042,48734,51608,49869,70230,54442,50160,46749,44777,53260,15711,15169,32017,54295,54030,54512,64778,63239,64537,54210,54542,54986,53266,55331,45410,45540,43964,49191,50799,52475,32719,20280,19572,40828,41368,39931,46143,47077,46193,48264,47638,47641,48001,47619,43886,42157,42496,42596,46737,45489,41897,26624,26056,26749,57570,58111,77285,62020,61825,60575,51259,53865,52543,50726,52628,51811,46979,47676,51357,55597,55689,53174,352,248,190
172,08:27:00,40658,26021,39641,7126,6460,7219,63864,63851,64820,54146,47300,52623,48607,51719,49956,70666,54355,50160,46439,45021,53300,15703,15207,32037,54232,53673,54214,64109,63162,63750,54185,54323,55037,53411,55435,45522,45342,43956,49015,50301,52586,32559,20088,19647,40727,41135,39815,45714,46778,46015,47713,47662,47540,48429,47435,44003,42022,42251,42625,46763,45648,41593,26570,26213,26705,57376,58236,77434,62450,61666,60629,51541,53469,52757,50495,52529,51568,46910,47497,51500,55665,55958,53175,364,242,202
173,08:30:00,40462,25792,39647,7169,6439,7231,64031,63550,64062,53941,46861,52718,48768,51222,49454,71856,54382,50067,46933,45085,53352,15574,15111,32216,54236,53495,54443,64262,62584,64572,54012,54155,55034,53072,55553,45288,44994,44072,48927,50145,52255,32797,20321,19675,40807,41395,39511,46091,46721,46353,47950,47662,47634,48298,47657,44292,41984,42237,42560,46884,45332,41800,26793,26102,26822,57624,58197,76726,61600,62245,60391,51202,53766,52686,50770,52153,51982,46429,47402,51529,55206,56113,53321,337,251,216
174,08:33:00,40994,25916,40447,7100,6493,7155,64123,64043,64731,54436,47266,52836,48605,51699,49874,70892,54760,50175,46998,44344,53483,15473,15085,32390,54412,53805,53986,64251,62948,64787,53864,54248,54821,53322,55457,45224,44977,43970,49674,50382,52483,32604,20286,19822,40561,41203,39995,46227,46602,46274,48115,47967,47611,48425,48193,44083,42014,42129,42693,46842,45737,41927,26876,26187,26813,57705,58373,77776,61649,61992,60556,51915,53733,52532,50777,51962,51671,47078,46744,51511,55555,55623,52932,365,249,218
175,08:36:00,40784,25931,40519,7130,6500,7225,64317,63944,64289,54545,47144,52704,49055,51540,50090,71268,54578,50124,46771,44846,53595,15681,15183,32425,54838,53756,54332,64264,63215,64576,54609,54708,55038,53918,55242,45162,44646,44255,48962,50211,52182,32411,20311,19614,40363,41202,39975,46346,46792,46045,48038,47593,47798,48238,47672,43683,41946,42196,43044,47569,45762,41740,26641,26117,26774,57810,58223,77298,62556,61776,60741,51773,53602,52860,51077,52045,52195,47017,47465,51970,55286,55914,52725,357,241,207
176,08:39:00,41051,25799,40301,7150,6498,7240,64297,64644,64152,54447,46804,53381,48530,51630,50240,71858,54742,49979,46650,44833,53395,15710,15168,32711,54707,53598,54831,64615,63440,64100,54230,54414,55202,52776,55137,45566,45011,43829,49225,50575,52699,32422,20453,19586,40712,41361,39682,45981,46190,46437,48198,47768,47465,48364,47793,43753,42100,42633,42771,47366,45785,41836,26721,26201,26698,58010,57807,77465,62812,61932,60703,51594,53775,52457,50790,52210,51463,46810,47438,51352,55321,56088,53038,351,246,214
177,08:42:00,40953,25749,39958,7043,6463,7295,64209,63939,64188,53917,47116,53178,48721,51763,50019,71896,54405,50164,46638,45003,53730,15806,15299,32668,54124,53682,54470,64119,62980,64649,54290,54802,55268,53436,55374,45202,45121,44199,49100,50056,52489,32492,20423,19814,40525,41299,39455,46138,46549,46407,48449,48255,47800,48426,47835,43937,42156,42559,42688,46748,45703,41839,26847,26063,26693,57604,58353,77734,62127,61826,60598,51328,53198,52727,50636,52480,52220,47146,47416,51808,55546,55917,53165,352,240,218
178,08:45:00,40809,25910,39881,7206,6407,7223,64498,64180,64388,54771,47588,53455,48848,51239,50244,71551,54162,49997,46720,44915,53678,15655,15096,32909,54074,53810,54630,64734,63086,64391,53970,54702,55107,52839,55509,45201,45140,43942,49475,50187,52576,32546,20437,19723,40609,41219,39843,46045,46778,45984,48204,47580,47493,48022,47400,44081,42462,42096,42537,46903,45426,41701,26687,26011,26809,57173,58003,77809,62123,61884,60902,51499,53720,52618,50660,52745,51372,46975,47613,51903,55557,55752,52984,362,242,216
179,08:48:00,40567,25783,40136,7108,6436,7292,63780,63505,64097,53964,46879,52948,48789,51347,49828,71727,54015,50592,46526,45050,53588,15851,15076,32725,53900,53897,54678,63831,62967,64014,54152,54177,55292,53249,55260,45150,45143,44396,48957,50202,52432,32858,20240,19697,40808,41363,39740,45908,46633,46240,48541,47911,47757,48304,47939,44148,42261,42338,42858,46781,45579,42271,26773,26083,26679,58014,58305,78060,62383,62246,60646,50980,53827,52163,50781,51888,51997,46857,47142,51481,55675,55956,52658,345,242,218
180,08:51:00,40497,25725,40325,7166,6427,7147,64194,64158,64255,54224,47097,52803,48524,51557,49970,72323,54453,50301,46923,44926,53482,15781,15175,32939,54626,53739,54824,64499,63347,64560,54493,54476,55197,53307,55586,45383,44864,44245,48870,50552,52831,32241,20409,19693,40567,41231,39558,46023,46566,45826,47998,47433,47179,48074,47646,43858,41706,42394,42862,46628,45486,41962,26766,26089,26749,57221,58162,77487,62436,61802,61160,51508,53714,52642,50682,52817,51796,46888,47579,51350,55688,55932,53369,347,243,203
181,08:54:00,40521,25756,40215,7200,6515,7217,63691,63650,64076,54320,46978,53219,48876,51474,49933,71898,54236,49900,46914,44804,53607,15716,14998,33074,54305,53453,54633,64101,63425,64670,54523,54551,55144,53052,56276,44881,44919,44524,49077,50540,52992,32505,20515,19766,40271,41257,40024,46065,46576,46587,48052,48056,47611,48309,47858,44068,42084,42340,42833,46905,45195,42044,26736,26401,27023,57289,57896,77780,62933,61595,60940,51613,53547,52446,50586,52348,52161,46856,47451,51929,55710,56192,53393,365,251,220
182,08:57:00,40555,25829,40155,7063,6466,7161,64090,63905,64169,53748,46828,52725,48417,51457,49687,72409,54132,49737,46932,45560,53536,15816,15175,33147,54146,53480,54812,64638,63281,65167,54167,54293,55516,52547,55440,44914,45429,44192,48967,50720,53058,32824,20316,19803,40576,41100,40052,45927,46889,45868,48616,47921,47611,48309,47688,43957,42010,42169,42568,47031,45842,42115,26728,26228,26523,57554,58384,77481,62347,61975,60704,51385,53458,52394,50980,52411,52098,46627,47337,52065,55339,56067,53333,362,253,205
183,09:00:00,40254,25945,40173,7155,6452,7284,64117,64146,64113,53864,46964,52913,48450,51520,50091,71915,54317,49827,46547,44975,53927,15739,15118,33343,54311,54010,54838,63985,63571,64502,54519,54247,55175,53512,55186,45026,44937,44115,48928,49714,52870,32494,20340,19806,40436,41112,39944,45679,46638,46034,48008,47856,47449,48017,47904,44103,42086,41925,43188,46368,45707,42028,26747,26096,26701,57473,58356,77069,62197,62273,60892,51751,54301,52503,50972,52416,51690,46804,47161,51937,55267,55931,53030,367,232,207
184,09:03:00,40449,25913,40533,7200,6496,7272,63948,64256,64706,54116,47024,53119,48249,51683,49697,72374,54409,50201,47134,45172,53585,15626,15063,33203,53992,53864,54755,64449,63397,64468,54044,54278,54934,53399,55668,45590,45119,44622,49178,50581,52474,32439,20323,19723,40888,40969,39626,45995,46387,46183,48146,48092,47701,48383,47718,43906,42341,42115,42794,46835,45671,42028,26681,26099,26762,57361,58482,77339,62644,62101,61291,51508,53732,52365,50800,52431,51605,47130,47324,51556,55559,55562,53133,366,245,219
185,09:06:00,40674,25721,40116,7160,6467,7185,63872,63844,64561,53854,47104,52837,48563,51544,50225,72764,54524,50206,46750,45584,53454,15857,15102,33304,54520,53540,54581,64344,63696,64415,54072,54464,55024,52736,55307,44987,45141,44228,49192,50175,53158,32669,20293,19899,40491,41076,39643,45944,46760,45955,48361,48063,47852,47973,47617,43926,41789,42352,42828,46521,45146,42204,27012,26285,26801,57758,58410,77260,62337,61911,60669,51727,53888,52463,50905,52453,51770,47236,47613,51848,55341,55643,53020,347,228,216
186,09:09:00,40591,25938,40488,7152,6506,7326,64018,64117,64163,54803,47334,52993,48651,51508,49840,73075,54727,50737,46579,45562,53386,15674,15190,33199,54549,53597,54946,64462,63126,64691,54165,54537,54619,53275,55909,45048,45118,44275,49538,50680,53273,32333,20479,19847,40312,41892,39916,46026,46925,45930,48147,47902,47808,48627,47857,44310,41891,42554,42961,46849,45664,42291,26536,26384,26595,57586,58744,77960,62314,61702,61196,51600,53865,52464,50505,52488,52105,46908,47218,51746,55659,55586,53040,366,241,208
187,09:12:00,40403,25861,40242,7076,6490,7273,63795,64699,63966,54235,47153,52754,48968,51353,49973,73180,54416,50479,46233,45327,53861,15549,15119,33596,54250,53402,54645,64733,63236,64413,54461,54214,54639,53213,55760,45063,45191,44603,48766,50593,53213,32691,20527,19828,40471,40970,39934,46107,46986,46035,48582,48262,47573,48705,47931,44169,42204,42196,43278,46553,46012,42243,26836,26440,26848,57550,58699,78223,62228,61817,60638,51340,53911,52465,50861,52328,51956,46605,47634,51690,55203,56084,52877,373,246,223
188,09:15:00,40863,25969,40639,7133,6513,7224,64060,64106,64469,54028,46849,53122,48809,51763,50397,72908,54510,49910,46533,45528,53970,15804,15377,33729,54935,53718,55129,64560,63431,64374,54482,54928,55018,52966,55549,45373,45248,44546,49187,50051,52871,32845,20305,20011,40134,41300,39882,46327,47107,46221,48471,47691,47610,48226,47791,44031,42345,42441,43160,47087,45409,42159,26840,26171,26620,57123,58476,77515,62075,61957,60726,51234,53688,52752,50615,52442,51744,46750,47344,52159,55579,55618,52821,357,239,202
189,09:18:00,40724,25818,40479,7138,6474,7237,64288,64066,64027,54351,46910,52913,48985,51893,50103,73612,54648,50085,46757,45206,53748,15744,15220,33349,54406,54061,54861,64515,63240,64571,54379,54289,54939,53573,56153,45102,45107,44962,48904,50350,53555,32680,20413,19775,40745,41158,39923,45798,46830,46062,48388,48156,47860,48119,47472,44094,42068,42689,42942,47100,45692,42017,26910,26163,26660,57312,58544,78091,62237,61815,61340,51560,53792,52516,50431,52486,51850,46780,47384,51798,55306,55235,53258,340,230,209
190,09:21:00,40665,26022,40349,7108,6466,7304,63920,64846,64223,54182,47505,52760,48908,51616,50177,73956,53947,49790,46463,45818,53890,15548,15184,33502,54537,53738,55041,64559,63433,64824,54249,54462,55077,52731,55873,45188,44867,44593,49442,50163,53072,32666,20496,19865,40964,41191,39836,46301,46878,46188,48458,47741,47963,48170,48037,44175,42051,42285,42909,46813,45603,42006,26826,26170,26534,57361,58470,77416,62586,61723,60549,51430,53629,52612,50917,52279,52172,47157,47142,51956,55209,56148,52969,362,252,213
191,09:24:00,40622,25997,40198,7100,6538,7227,63900,64060,64481,54065,46666,52725,48707,51281,49762,72717,53557,50089,46746,45631,53980,15760,15206,33784,54265,53608,54579,64989,63481,64733,54112,54326,55393,53019,55510,45183,44770,45070,49506,50607,53214,32847,20464,19839,40807,41041,40154,46123,46820,46347,48263,47683,47764,47783,47818,43856,41908,42091,42918,46596,45443,42112,26654,26181,26714,57276,58164,77866,62149,62067,60888,51236,53839,52541,50546,52512,52063,46618,47772,51723,55526,55476,53615,350,231,211
192,09:27:00,40729,25918,40398,7148,6515,7307,64496,64662,64395,54504,47314,53093,48877,52221,50425,73849,54330,49584,47038,45039,54292,15702,15204,33913,54234,53630,54767,64675,63077,65000,53937,54110,55237,53260,56220,45037,45517,45219,49268,50381,53639,32627,20411,19848,41074,41733,40023,46279,46833,46348,48385,47683,47858,48351,47501,44028,42081,42242,42963,46829,45486,42249,26535,26436,26761,57119,58538,77957,62223,62283,60604,51331,53810,52914,51136,52460,51520,46912,47532,51917,55321,55826,53591,372,228,207
193,09:30:00,40610,25870,40079,7168,6425,7296,63940,63608,64257,54244,46836,53103,48418,51548,50201,73709,54096,50206,46937,45470,53173,15706,15315,33776,54123,53641,54677,64942,63047,64680,53983,54321,54814,53336,55873,44955,45157,44481,48680,50811,53876,32735,20420,19802,40749,41274,39799,46404,46718,46288,48273,47651,47661,48338,48024,43761,42168,42462,42899,47237,45865,42586,26779,26269,26931,57563,58526,77477,62351,62394,61017,51334,53951,52482,50772,52134,51852,46702,47628,52389,55326,55782,53064,352,253,205
