,Time,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_15_rep_3,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_10_rep_3,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
1088,05:15:34,243,164,202,426,420,416,1471,1430,1403,5042,5319,4924,18148,18042,19142,38893,27380,28298,53967,55058,55454,554,529,547,1063,1070,1057,3527,3301,3445,12419,9862,10366,23069,22562,22197,34582,33763,35557,49321,49180,49412,570,470,450,969,926,1398,2717,2962,2842,7956,7712,8034,16926,8953,16213,13216,13346,12329,51434,40904,39672,789,766,727,1680,1803,1611,5318,4969,5098,11168,11387,11578,24170,25773,26288,36779,36567,35720,45543,45717,46607,127,80,48
1089,05:18:34,255,168,188,428,398,401,1486,1429,1412,4987,5393,4944,18148,18152,19076,38939,27655,28558,53909,54897,55312,577,524,538,1079,1085,1059,3506,3314,3476,12502,9968,10365,23254,22647,22406,34624,33757,35320,49577,48877,49610,552,485,452,946,918,1390,2708,2902,2819,7885,7767,8043,16994,9058,16306,13033,13378,12308,51522,40822,40159,826,765,733,1729,1808,1680,5237,5035,5137,11183,11553,11586,23961,25691,25934,36571,36480,35761,46090,46104,46684,127,82,50
1090,05:21:34,237,169,183,387,425,433,1475,1422,1429,5021,5314,5006,18061,18182,19107,39411,27475,28438,53948,54209,54972,574,540,524,1074,1068,1099,3479,3321,3495,12500,10102,10451,23008,22588,22557,34989,33737,35621,49321,49271,49266,545,490,454,950,943,1435,2711,2936,2816,8052,7715,8074,16994,9003,16255,13015,13422,12362,51382,40729,39783,830,772,736,1740,1822,1689,5337,4961,5229,11180,11601,11573,24189,25931,26273,36717,36927,35451,45871,46323,47018,142,68,69
1091,05:24:34,261,177,181,412,417,414,1497,1457,1418,5075,5328,4991,18344,18184,19245,39535,27993,28651,53777,54760,55421,579,534,523,1089,1074,1062,3525,3302,3516,12697,10041,10374,23180,22502,22560,34846,34103,35409,49748,49252,49596,547,465,442,963,946,1436,2735,2934,2842,8060,7762,8092,17016,8979,16354,13189,13489,12433,51740,41238,39958,785,808,747,1775,1847,1669,5328,5012,5193,11342,11538,11510,24003,26008,26237,37205,36750,35713,46024,46213,47159,139,79,57
1092,05:27:34,262,170,190,412,424,440,1510,1459,1423,5063,5407,5063,18363,18139,19428,39703,27793,28784,53821,54980,55696,581,513,523,1084,1083,1064,3608,3369,3529,12691,10097,10481,23144,22859,22609,34888,33768,35732,49563,49305,49239,552,480,473,944,933,1441,2765,2967,2848,8046,7707,8144,17099,9007,16283,13309,13526,12392,52083,41003,39682,818,762,749,1724,1814,1650,5330,5007,5235,11223,11527,11500,24023,26054,26225,36752,36568,35627,46270,45840,46857,144,60,75
1093,05:30:34,249,186,187,416,431,423,1496,1453,1463,5081,5441,5087,18618,18384,19368,40344,27836,28933,53784,55191,55305,563,519,519,1099,1097,1083,3595,3431,3488,12847,9971,10464,23271,22848,22712,34833,34249,35785,49571,49359,49403,600,472,455,962,929,1484,2698,2975,2825,7995,7756,8113,16952,9050,16328,13153,13484,12398,52211,41059,39887,788,792,743,1761,1850,1686,5335,5029,5184,11315,11565,11512,24039,26176,26268,36978,37082,35779,46377,46029,47042,125,77,57
1094,05:33:34,260,182,197,438,415,415,1545,1453,1455,5185,5440,5123,18702,18406,19449,40780,27973,28690,53977,54813,54961,583,524,532,1092,1080,1102,3621,3378,3607,12770,10243,10562,23587,22904,22864,35019,34385,35806,49817,49632,49604,574,489,448,975,936,1490,2711,2992,2826,8052,7789,8188,16850,9038,16352,13220,13550,12394,52104,40509,39762,822,773,747,1740,1810,1673,5337,5094,5198,11204,11582,11668,24158,26083,26205,37237,36775,36283,46420,46339,46817,135,70,72
1095,05:36:34,264,182,175,421,395,437,1507,1453,1442,5183,5430,5131,18818,18453,19427,40665,27792,29100,53790,54616,55786,566,530,517,1082,1095,1098,3631,3343,3543,13005,10120,10439,23332,22952,22999,34953,34469,35967,49968,50002,49627,573,478,450,959,936,1499,2734,2977,2851,8064,7708,8113,17033,8978,16380,13239,13535,12428,52465,41194,39948,795,787,757,1762,1863,1696,5369,5114,5168,11361,11669,11721,24137,26150,26545,36946,37104,36238,46284,46433,47262,137,73,53
1096,05:39:34,252,184,205,406,417,429,1538,1484,1447,5172,5513,5094,18638,18509,19617,40948,28281,29175,54316,55070,55316,566,539,528,1079,1125,1091,3642,3434,3622,12898,10264,10579,23378,23037,22790,34938,34390,35939,49722,49729,49857,575,452,461,967,932,1547,2794,2987,2863,8204,7783,8183,16941,8976,16368,13275,13655,12527,52715,41018,40045,834,797,762,1755,1819,1680,5372,5061,5186,11256,11600,11709,24103,26026,26373,37396,36932,35871,46056,46444,47150,135,78,58
1097,05:42:34,270,188,203,418,398,453,1537,1485,1463,5174,5537,5207,18698,18376,19625,41777,28022,29296,54563,55171,55514,549,547,536,1088,1090,1116,3626,3396,3611,13023,10131,10628,23465,22938,22861,35019,34423,35916,49863,49573,49745,551,486,464,967,953,1507,2789,2967,2874,8209,7884,8164,16871,8994,16394,13338,13530,12565,53054,41066,40204,804,774,753,1775,1853,1692,5367,5062,5190,11363,11646,11609,24280,26302,26647,36979,37062,35965,45933,46150,47122,134,60,55
1098,05:45:34,254,175,180,412,441,419,1566,1489,1458,5217,5514,5148,18788,18723,19732,41364,28128,29220,54307,55248,55459,586,542,547,1099,1105,1102,3659,3461,3606,12994,10222,10584,23465,23002,22938,35135,34566,36108,49695,49637,49593,564,469,459,984,944,1505,2735,2989,2850,8095,7803,8191,17174,9062,16416,13314,13647,12498,52947,41197,40183,812,798,771,1734,1825,1690,5406,5042,5179,11394,11624,11751,24395,26259,26675,37232,37159,36271,46173,46410,46796,131,67,35
1099,05:48:34,272,186,183,428,408,421,1516,1506,1474,5200,5525,5122,18978,18472,19786,41624,28350,28965,54171,54876,55639,590,543,535,1134,1114,1109,3667,3452,3664,13169,10313,10620,23336,23000,23102,35078,34100,35752,49923,49023,50063,567,476,455,986,976,1532,2758,2998,2930,8194,7790,8233,16981,8978,16667,13122,13581,12600,53520,41269,39987,843,801,735,1753,1833,1689,5483,5096,5191,11342,11716,11680,24382,26056,26543,37136,37131,35987,46241,46382,47231,127,69,57
1100,05:51:34,258,167,180,417,439,421,1554,1463,1498,5249,5523,5285,18789,18616,19822,41967,28171,29235,54102,55086,55816,564,532,548,1095,1132,1096,3660,3448,3639,13255,10305,10654,23500,23254,22951,35261,34529,35807,49807,49638,49515,548,490,448,1008,932,1548,2779,2961,2868,8134,7898,8228,17086,9055,16461,13365,13653,12577,53084,41058,40027,835,765,761,1769,1860,1687,5459,5084,5218,11320,11790,11760,24300,26260,26798,37360,37266,35862,46616,46755,47495,129,65,65
1101,05:54:34,274,179,182,438,427,452,1573,1475,1491,5241,5646,5195,18912,18719,19928,42652,28208,29510,54352,55491,56047,592,543,538,1096,1112,1120,3683,3437,3602,13265,10231,10637,23488,23361,23259,35279,34718,35931,49527,49904,49783,573,497,454,953,945,1569,2798,3011,2901,8111,7794,8242,17303,9000,16346,13266,13743,12627,53147,41226,40265,833,785,757,1792,1893,1716,5456,5116,5245,11411,11822,11796,24387,26271,26543,37188,37131,36162,46183,46712,47038,155,80,50
1102,05:57:34,265,194,186,441,413,418,1541,1511,1506,5244,5572,5246,19020,18801,20021,42723,28465,29459,54356,55037,56029,574,558,545,1117,1120,1120,3710,3451,3663,13316,10344,10764,23807,23318,23205,35439,34779,36025,50165,49640,50268,558,475,455,987,935,1564,2763,2964,2871,8277,7970,8258,17207,8991,16442,13287,13647,12786,53689,41459,39936,825,781,781,1776,1863,1737,5422,5062,5214,11430,11802,11692,24428,26168,26688,37297,37687,36300,46109,46248,47891,141,90,76
1103,06:00:34,268,175,182,423,415,436,1560,1465,1466,5268,5587,5237,18905,18768,19926,43254,28390,29433,54131,55489,55536,552,541,551,1113,1125,1106,3693,3477,3678,13338,10265,10765,23533,23433,23256,35506,34871,35842,49919,49975,50267,565,502,463,1003,944,1574,2744,3003,2864,8147,7856,8169,17292,9024,16433,13473,13810,12532,54183,41425,39857,831,785,779,1787,1904,1687,5385,5121,5310,11414,11728,11826,24373,26069,26675,37478,37234,35958,46702,46778,47227,152,74,57
1104,06:03:34,276,191,197,433,433,427,1567,1501,1484,5313,5615,5261,19106,18693,20081,43164,28606,29617,54415,54564,55704,590,557,551,1100,1088,1132,3706,3448,3658,13303,10358,10747,23639,23147,23137,35256,34655,35984,49852,49275,49982,571,486,451,984,957,1606,2737,3010,2918,8058,7814,8297,17248,9040,16407,13416,13694,12625,54614,41518,39559,830,789,760,1756,1888,1721,5471,5164,5270,11445,11860,11893,24536,26314,26701,37240,37590,35984,46302,46544,47407,129,72,45
1105,06:06:34,274,182,180,421,435,422,1577,1513,1480,5287,5634,5301,18943,18876,20065,43268,28464,30014,54274,54849,55736,577,537,557,1127,1103,1142,3672,3483,3677,13338,10287,10823,23671,23264,23213,35449,34675,35945,49872,49888,49960,570,488,460,995,936,1595,2747,2999,2908,8113,7865,8372,17161,9001,16501,13322,13600,12706,54574,40948,40171,839,759,752,1777,1916,1723,5502,5127,5222,11491,11739,11853,24390,26457,26826,37435,37281,36308,46174,46732,47320,146,66,47
1106,06:09:34,287,189,183,445,446,428,1571,1490,1483,5345,5596,5320,19164,18920,20199,43795,28810,29603,54558,55058,56222,602,546,536,1141,1121,1137,3786,3518,3676,13450,10495,10905,23686,23168,22992,35230,34611,36361,50352,49536,49583,573,478,443,965,944,1610,2748,2975,2896,8255,7996,8229,17287,9024,16599,13388,13723,12685,54497,41817,40012,824,802,764,1783,1914,1775,5546,5208,5331,11391,11876,11711,24672,26335,26672,37616,37535,36138,46340,46461,47511,155,66,74
1107,06:12:34,286,184,192,436,417,433,1567,1507,1524,5280,5655,5262,19248,18951,20243,44228,28367,29947,54503,55056,55946,582,540,532,1124,1125,1152,3712,3479,3706,13500,10381,10890,23785,23544,23256,35647,34765,36174,50042,49498,49945,580,496,470,993,943,1619,2760,3027,2920,8151,7928,8281,17188,9083,16511,13390,13680,12625,54596,41244,40025,813,791,779,1797,1875,1707,5512,5138,5323,11615,11791,11736,24768,26493,26852,37080,37197,36185,46517,46449,46896,134,55,38
1108,06:15:34,282,186,181,427,436,439,1582,1530,1525,5390,5630,5274,19147,18674,20128,44305,28421,30192,53690,55487,56267,576,555,557,1107,1133,1136,3713,3456,3736,13628,10330,10863,23717,23278,23193,35363,34791,36037,49423,50252,49948,581,492,467,966,950,1675,2778,2978,2900,8145,7938,8248,17207,9176,16564,13465,13879,12657,54494,41179,40198,828,791,786,1780,1884,1748,5521,5128,5341,11434,11853,11682,24528,26374,26843,37257,37556,36156,46719,46601,47228,136,53,62
1109,06:18:34,285,177,183,463,427,441,1602,1534,1508,5362,5672,5304,19243,19103,20382,44530,28814,29750,54309,55053,56043,614,535,535,1145,1142,1164,3773,3535,3700,13575,10397,10854,24037,23461,23327,35585,34787,36539,49660,49912,49590,584,489,448,967,969,1654,2771,3022,2908,8163,7926,8275,17289,9025,16631,13485,13919,12723,54934,41088,40027,805,806,800,1802,1917,1729,5427,5200,5272,11347,11885,11833,24438,26541,26917,37585,37602,36306,46426,46674,47678,138,76,69
1110,06:21:34,293,170,205,432,417,449,1600,1530,1498,5373,5719,5385,19287,18991,20318,44979,28745,29862,54249,54882,56526,584,574,559,1146,1126,1156,3798,3538,3697,13744,10404,10934,23987,23299,23394,35717,34904,36392,49968,49963,50285,558,470,458,997,949,1665,2739,3031,2937,8279,7903,8324,17162,9046,16609,13542,13870,12714,55412,41236,40221,838,780,770,1798,1907,1720,5511,5141,5340,11358,11863,11834,24418,26320,26668,37313,37540,36435,46421,46426,47677,129,62,63
1111,06:24:34,292,169,195,445,443,439,1575,1520,1505,5409,5672,5366,19306,19169,20225,45458,28702,29853,54380,55405,56124,601,547,553,1143,1134,1170,3782,3586,3725,13651,10510,10973,23998,23342,23309,35648,34670,36361,49669,50127,49768,566,504,465,972,927,1691,2761,3066,2908,8170,7827,8293,17259,9061,16629,13658,13798,12830,55250,41626,40423,818,799,791,1821,1929,1740,5568,5161,5272,11490,11977,11832,24513,26343,26779,37212,37435,36407,46450,46756,47404,137,70,69
1112,06:27:34,287,179,193,446,453,430,1596,1532,1540,5416,5662,5311,19173,19054,20321,45360,28544,29857,53981,54859,55918,596,534,570,1141,1126,1159,3825,3482,3731,13693,10367,10864,23865,23419,23387,35707,34503,36677,50113,49824,50071,568,484,469,977,964,1700,2794,3026,2929,8192,7939,8288,17374,9025,16682,13435,13834,12812,54950,41494,40527,823,809,761,1763,1887,1733,5561,5175,5353,11477,11873,11843,24556,26491,26886,37674,37946,36328,46495,46960,47530,131,82,53
1113,06:30:34,294,165,182,431,437,435,1602,1541,1518,5420,5742,5374,19481,18965,20435,45689,28943,29871,54555,54875,56223,592,557,543,1132,1153,1175,3772,3499,3745,13806,10432,10940,24033,23389,23525,35791,34781,36574,49995,49698,49825,565,498,447,977,986,1712,2781,2966,2927,8256,7985,8295,17358,9014,16543,13574,13956,12860,55781,41222,40701,847,810,779,1804,1895,1736,5541,5179,5347,11514,11951,11908,24528,26688,26726,37696,37739,36509,46356,46702,47317,143,61,39
1114,06:33:34,292,187,182,437,428,432,1585,1504,1519,5462,5688,5345,19370,19147,20324,46087,28746,30125,54760,55393,56148,591,532,539,1137,1157,1144,3818,3513,3765,13703,10597,10939,24048,23467,23196,35902,34746,36307,50169,49415,50479,592,499,450,977,961,1694,2759,3025,2958,8242,7934,8447,17318,9106,16599,13549,13881,12815,55616,41333,40568,837,779,760,1792,1899,1724,5614,5198,5355,11580,11935,11929,24553,26428,26793,37625,37828,36685,46373,46867,47622,132,78,48
1115,06:36:34,294,176,203,431,451,421,1579,1539,1498,5437,5692,5433,19381,19177,20320,45873,28819,29984,54188,55720,56275,585,564,568,1133,1137,1144,3831,3523,3741,13836,10549,11005,24130,23548,23545,35625,34958,36549,50236,50175,50344,555,478,461,952,958,1715,2792,3034,2901,8170,7898,8399,17338,9050,16616,13576,13872,12970,55744,41702,40373,847,811,804,1818,1922,1719,5526,5170,5342,11482,12048,11880,24585,26356,26904,37595,37605,36560,46631,47201,47952,127,67,60
1116,06:39:34,292,178,200,434,420,444,1593,1577,1522,5387,5686,5416,19438,18975,20781,46443,28936,30387,54834,55652,56669,596,580,550,1146,1158,1170,3825,3549,3751,13872,10548,11054,23906,23688,23415,35744,35148,36848,50181,49503,49914,571,481,458,995,962,1749,2747,3068,2905,8205,7972,8358,17398,8995,16550,13570,13857,12884,56157,41641,40308,862,805,786,1813,1929,1732,5549,5213,5353,11476,12106,11932,24644,26389,27020,37360,37571,36585,46882,46843,47798,117,76,62
1117,06:42:34,301,181,194,433,435,460,1614,1558,1522,5465,5690,5436,19637,19214,20502,46844,29082,30017,54597,55325,56452,594,565,554,1145,1133,1149,3819,3518,3781,13774,10525,11086,24009,23516,23417,35817,35017,36503,49973,49841,50272,593,500,453,1001,968,1752,2773,3019,2882,8268,8082,8320,17439,9100,16746,13526,13901,12931,56424,41486,40659,853,796,781,1794,1921,1717,5595,5219,5334,11523,11894,11993,24536,26573,26953,37611,37585,36664,46583,46717,47788,143,59,53
1118,06:45:34,305,185,190,429,426,438,1600,1519,1521,5503,5733,5457,19464,19038,20659,46566,28865,30189,54382,55550,56215,578,561,549,1127,1160,1161,3811,3634,3781,13937,10523,11165,24100,23681,23575,35531,34965,36523,50127,49909,50383,583,501,448,979,966,1783,2770,3053,2959,8307,8016,8358,17409,9088,16785,13736,13993,12968,56426,41819,40386,849,812,783,1812,1932,1747,5624,5149,5324,11470,11991,11973,24592,26437,27039,37589,37775,36760,46771,47076,48100,141,73,57
1119,06:48:34,299,178,207,438,432,437,1610,1540,1520,5431,5766,5517,19500,19182,20557,47234,29095,30345,54561,55163,56737,609,568,554,1149,1142,1156,3874,3561,3755,14003,10626,11031,24111,23720,23655,35724,34992,36678,49920,50042,50600,596,500,462,1010,953,1766,2834,3055,2939,8242,7959,8410,17287,9086,16730,13546,13872,12853,56441,41330,40487,867,797,771,1822,1895,1721,5596,5221,5411,11569,12026,11878,24529,26609,26904,37626,37620,36241,46747,47007,47737,129,52,55
1120,06:51:34,317,184,193,443,433,445,1608,1538,1552,5506,5722,5454,19494,19242,20990,47363,29255,30353,54872,55532,56043,601,565,571,1145,1152,1166,3857,3587,3754,13882,10507,11104,24227,23606,23553,35917,35056,36745,50345,49929,50293,564,502,469,973,965,1782,2798,3019,2953,8321,8060,8433,17580,9091,16588,13548,13835,12955,56956,41680,40166,844,813,792,1831,1924,1780,5584,5197,5388,11562,11935,12065,24670,26527,27118,37840,37959,36670,46434,47237,47707,125,56,65
1121,06:54:34,298,192,187,427,443,443,1629,1548,1555,5464,5748,5377,19430,19458,20729,47669,29005,30318,55313,55411,56043,588,540,576,1153,1146,1154,3856,3580,3768,13976,10523,11110,24015,23487,23660,35630,35128,36687,50013,49773,50323,572,497,468,987,968,1790,2802,3043,2933,8246,7951,8391,17367,8987,16781,13508,13873,12910,56715,41544,40637,848,794,791,1833,1927,1756,5640,5277,5358,11535,12137,12090,24704,26784,27042,37771,37611,36860,46525,47077,47518,139,81,53
1122,06:57:34,310,194,196,431,428,454,1612,1562,1545,5539,5751,5412,19647,19246,20676,47610,28974,30315,54723,55066,56338,592,563,554,1158,1150,1166,3837,3618,3758,14184,10598,11066,24253,23591,23473,35647,35275,36705,50042,50093,50239,582,498,450,965,964,1804,2799,3048,2985,8163,7984,8343,17496,9107,16726,13586,13860,12939,57210,41535,40553,844,809,788,1781,1901,1771,5689,5225,5353,11502,11947,11963,24760,26745,26916,37960,37518,36803,46465,46764,47664,136,69,67
1123,07:00:34,316,185,195,420,419,449,1626,1560,1542,5517,5732,5494,19750,19160,20809,48142,29035,30279,54435,55415,55978,594,563,541,1149,1166,1198,3863,3633,3818,13939,10598,11128,24150,23834,23418,36096,35260,37116,50349,49826,50310,564,467,452,1000,954,1849,2832,3082,2977,8261,8014,8360,17389,9067,16634,13710,13983,12825,57587,41576,40698,863,823,768,1816,1916,1745,5620,5261,5404,11563,11994,12125,24607,26508,27170,37552,37935,36771,46783,47179,47686,126,74,48
1124,07:03:34,301,172,190,431,461,414,1647,1541,1544,5466,5763,5376,19699,19142,20692,48323,28944,30314,55069,55681,56103,580,554,570,1163,1173,1180,3874,3561,3707,14033,10500,10956,24275,23858,23458,36114,34926,36760,50009,50031,50331,574,501,480,999,965,1858,2755,3013,2975,8267,7980,8511,17324,9153,16697,13651,13986,12856,57357,41485,40036,848,808,773,1793,1926,1773,5598,5272,5354,11534,12035,12063,24704,26661,27042,37439,37875,36694,46828,47043,47346,134,59,48
1125,07:06:34,311,174,199,438,429,444,1590,1565,1530,5540,5837,5465,19769,19320,20632,48552,29143,30203,54724,55604,56532,583,568,547,1138,1175,1158,3844,3603,3821,14128,10644,11040,24169,23632,23625,35774,34845,36694,49910,49952,50297,595,482,461,993,958,1864,2779,3045,2950,8256,7967,8326,17272,9049,16615,13643,14032,12887,57502,41798,40591,840,825,760,1800,1953,1748,5615,5198,5439,11642,12008,11975,24780,26690,26970,37643,37710,36403,46852,47040,47955,128,67,56
1126,07:09:34,311,187,171,430,442,450,1660,1542,1547,5527,5774,5508,19684,19272,20809,48710,29232,30285,54473,55430,56247,600,552,567,1181,1167,1186,3849,3566,3798,14146,10613,11137,24220,23675,23502,35624,35110,36624,50321,50199,50473,583,504,458,1007,972,1886,2757,3065,2934,8260,7945,8415,17318,8982,16574,13774,13941,12809,57708,41512,40480,867,806,785,1841,1923,1743,5555,5259,5343,11593,12066,12010,24669,26583,27012,37726,37953,36591,46883,46767,47660,150,63,55
1127,07:12:34,330,183,198,448,451,454,1630,1550,1544,5585,5809,5450,19771,19236,20960,48842,28977,30702,54343,55294,56645,619,570,545,1149,1173,1203,3866,3585,3832,14160,10637,11123,24368,23680,23704,35891,35077,36914,50037,49846,50453,569,500,462,1008,967,1842,2774,3093,2972,8211,8072,8442,17424,9059,16874,13782,13985,12876,57914,41459,40806,864,789,801,1827,1897,1762,5602,5213,5459,11609,12076,11939,24469,26523,27280,37774,37987,36753,46434,46746,47543,141,63,54
1128,07:15:34,319,189,198,436,444,452,1636,1573,1541,5607,5779,5503,19879,19232,20841,48986,29355,30686,54356,55299,56568,597,543,550,1141,1172,1162,3886,3589,3774,14158,10644,11115,24219,23873,23625,36167,35380,36938,50289,50126,50595,582,513,457,990,973,1901,2814,3083,2918,8287,7959,8442,17434,9044,16640,13648,13910,12836,57630,41332,40530,855,804,798,1822,1932,1761,5559,5248,5401,11584,12080,11938,24672,26736,27159,38024,37592,36900,46554,46804,47852,131,63,60
1129,07:18:34,321,193,189,443,444,457,1646,1527,1547,5505,5790,5531,19748,19314,20958,49096,29112,30690,54650,55646,56623,584,547,573,1161,1181,1183,3884,3622,3842,14198,10663,11152,24431,23922,23836,36281,35401,37347,50007,50265,50249,592,475,464,1000,978,1884,2797,3060,2912,8318,8041,8451,17531,9094,16702,13574,13989,12869,58003,41717,40493,834,816,796,1815,1922,1757,5666,5280,5398,11474,12099,11970,24817,26695,27104,37649,37716,36820,46840,46810,47684,122,77,61
1130,07:21:34,325,195,198,450,438,447,1649,1587,1549,5555,5845,5527,19767,19382,20956,49382,29425,30489,54819,55492,56560,613,556,563,1177,1174,1181,3914,3584,3813,14143,10729,11172,24129,23938,23864,36064,35262,37143,50472,49981,50411,579,493,469,1000,957,1914,2818,3099,2951,8286,8077,8351,17549,9068,16666,13779,13890,12864,58091,41522,40628,864,819,778,1814,1915,1755,5583,5239,5432,11603,11990,11983,24730,26553,27099,38058,38018,36488,46898,46767,47857,136,62,55
1131,07:24:34,324,206,189,435,420,450,1623,1563,1548,5577,5787,5549,19763,19266,21065,49769,29015,30714,54647,55357,56349,594,564,556,1163,1194,1170,3881,3573,3848,14200,10595,11227,24237,23809,23739,36095,35231,36963,50563,49932,50272,597,494,456,996,942,1935,2797,3039,2956,8184,8009,8446,17437,8965,16542,13771,13975,12883,58818,41590,40456,851,807,770,1813,1886,1769,5683,5255,5419,11526,12072,12018,24833,26892,27239,38022,37919,36713,47215,46821,47852,133,76,66
1132,07:27:34,324,186,210,454,441,425,1646,1570,1559,5591,5804,5473,19728,19365,20981,49863,29205,30425,54399,55485,56365,605,560,562,1171,1161,1202,3917,3588,3806,14278,10680,11186,24331,23936,23758,36318,35391,36756,50157,50189,50282,564,521,468,1004,939,1927,2787,3050,2908,8282,7999,8485,17414,8998,16777,13771,14014,12881,59025,41644,41074,852,803,807,1779,1921,1771,5683,5216,5414,11561,12104,12127,24839,26922,27036,37708,38082,36795,46347,47281,47926,126,60,58
1133,07:30:34,325,178,182,447,450,444,1625,1571,1539,5568,5762,5529,19804,19338,21239,50310,29152,30550,54780,55580,56656,606,564,567,1166,1165,1176,3899,3609,3846,14261,10822,11299,24384,23733,23458,36105,35158,36992,50091,49787,50164,580,500,482,995,986,1926,2853,3025,2998,8332,8042,8406,17533,9132,16676,13834,13992,12987,59345,41907,40531,848,823,802,1819,1935,1761,5631,5248,5405,11530,12149,12018,24671,26656,27100,37784,37987,36423,46733,47040,47699,137,61,52
1134,07:33:34,334,196,176,442,464,437,1659,1601,1544,5539,5821,5512,19736,19412,21162,50566,29061,30616,54800,55335,56768,593,570,559,1171,1187,1225,3953,3616,3810,14181,10681,11204,24514,23778,23874,36100,35395,37278,50460,50157,50490,579,491,474,996,974,1940,2777,3083,2969,8358,8043,8448,17468,9124,16530,13744,14191,12970,59215,41468,40608,844,819,785,1817,1917,1745,5570,5245,5452,11541,12119,12044,24791,26648,27202,37956,37755,37152,46713,46803,47862,123,68,58
1135,07:36:34,333,185,186,453,440,463,1698,1590,1540,5545,5841,5531,19838,19431,21081,50272,29226,30560,54867,55358,56147,597,576,559,1173,1151,1194,3851,3606,3841,14200,10749,11227,24300,23865,23763,36039,35267,36981,50052,49893,50266,598,499,468,1042,992,1953,2769,3085,2964,8326,8021,8523,17375,9067,16723,13739,14007,13003,59355,41843,40480,877,825,770,1809,1920,1738,5642,5337,5404,11657,12128,12055,24997,26656,27160,37836,37892,36914,47084,47083,48090,143,73,55
1136,07:39:34,325,185,191,443,447,438,1633,1574,1548,5711,5830,5539,19878,19280,21008,50984,29285,30654,54653,55457,56380,590,583,554,1160,1174,1195,3890,3642,3870,14317,10610,11209,24244,24059,23585,36148,35399,36905,50498,50251,50554,574,511,458,1002,984,2006,2772,3061,2952,8377,8068,8560,17497,9184,16546,13665,14056,12933,59354,41671,40827,858,811,775,1812,1975,1764,5610,5279,5404,11589,12099,12109,24808,26569,27242,37782,37753,36967,46791,47093,47696,128,56,40
1137,07:42:34,318,191,195,451,437,438,1634,1584,1551,5591,5814,5583,20070,19345,21191,51179,29237,30856,54714,55086,56624,600,564,558,1187,1147,1188,3897,3606,3824,14385,10678,11373,24441,23886,23864,36272,35333,37084,50371,50172,50439,591,488,476,1003,997,1962,2762,3077,2943,8279,7996,8480,17331,9115,16766,13616,14091,12824,59626,41581,40575,840,807,796,1794,1930,1714,5640,5255,5416,11603,12089,12007,24948,26622,27147,37859,37823,36777,46933,47381,48052,146,68,62
1138,07:45:34,329,179,187,445,436,459,1633,1602,1550,5568,5800,5538,19797,19417,21251,51613,29474,30717,54972,55924,56588,604,573,572,1178,1164,1190,3869,3615,3851,14345,10626,11281,24281,23988,23757,36188,35302,37026,50504,49483,50563,573,503,472,1007,969,1978,2787,3036,2959,8315,8109,8460,17417,9100,16674,13760,14048,12957,60254,41610,40786,883,798,787,1837,1924,1774,5705,5291,5411,11631,12237,12081,24685,26845,26984,37840,37888,36620,46670,47119,47840,135,62,52
